r_l	V(vin)	V(vo)	I(RL1)	I(VIN)
2.741574171928426e+03	9.500000e+00	5.015563e+00	1.829446e-03	-3.907425e-03
2.754228703338713e+03	9.500000e+00	5.015563e+00	1.821041e-03	-3.899020e-03
2.766941645412061e+03	9.500000e+00	5.015563e+00	1.812674e-03	-3.890653e-03
2.779713267759841e+03	9.500000e+00	5.015563e+00	1.804346e-03	-3.882325e-03
2.792543841237893e+03	9.500000e+00	5.015563e+00	1.796055e-03	-3.874035e-03
2.805433637952271e+03	9.500000e+00	5.015564e+00	1.787803e-03	-3.865783e-03
2.818382931265014e+03	9.500000e+00	5.015564e+00	1.779589e-03	-3.857568e-03
2.831391995799941e+03	9.500000e+00	5.015564e+00	1.771413e-03	-3.849392e-03
2.844461107448481e+03	9.500000e+00	5.015564e+00	1.763274e-03	-3.841253e-03
2.857590543375515e+03	9.500000e+00	5.015565e+00	1.755173e-03	-3.833152e-03
2.870780582025262e+03	9.500000e+00	5.015565e+00	1.747108e-03	-3.825088e-03
2.884031503127180e+03	9.500000e+00	5.015565e+00	1.739081e-03	-3.817061e-03
2.897343587701900e+03	9.500000e+00	5.015565e+00	1.731091e-03	-3.809071e-03
2.910717118067185e+03	9.500000e+00	5.015566e+00	1.723137e-03	-3.801117e-03
2.924152377843918e+03	9.500000e+00	5.015566e+00	1.715220e-03	-3.793200e-03
2.937649651962116e+03	9.500000e+00	5.015566e+00	1.707340e-03	-3.785320e-03
2.951209226666974e+03	9.500000e+00	5.015566e+00	1.699495e-03	-3.777475e-03
2.964831389524933e+03	9.500000e+00	5.015566e+00	1.691687e-03	-3.769667e-03
2.978516429429783e+03	9.500000e+00	5.015567e+00	1.683914e-03	-3.761895e-03
2.992264636608786e+03	9.500000e+00	5.015567e+00	1.676178e-03	-3.754158e-03
3.006076302628830e+03	9.500000e+00	5.015567e+00	1.668476e-03	-3.746456e-03
3.019951720402619e+03	9.500000e+00	5.015567e+00	1.660810e-03	-3.738791e-03
3.033891184194877e+03	9.500000e+00	5.015568e+00	1.653180e-03	-3.731160e-03
3.047894989628592e+03	9.500000e+00	5.015568e+00	1.645584e-03	-3.723565e-03
3.061963433691289e+03	9.500000e+00	5.015568e+00	1.638024e-03	-3.716004e-03
3.076096814741323e+03	9.500000e+00	5.015568e+00	1.630498e-03	-3.708478e-03
3.090295432514209e+03	9.500000e+00	5.015568e+00	1.623006e-03	-3.700987e-03
3.104559588128976e+03	9.500000e+00	5.015569e+00	1.615549e-03	-3.693530e-03
3.118889584094561e+03	9.500000e+00	5.015569e+00	1.608126e-03	-3.686107e-03
3.133285724316213e+03	9.500000e+00	5.015569e+00	1.600738e-03	-3.678719e-03
3.147748314101946e+03	9.500000e+00	5.015569e+00	1.593383e-03	-3.671364e-03
3.162277660169013e+03	9.500000e+00	5.015570e+00	1.586062e-03	-3.664043e-03
3.176874070650407e+03	9.500000e+00	5.015570e+00	1.578775e-03	-3.656756e-03
3.191537855101401e+03	9.500000e+00	5.015570e+00	1.571521e-03	-3.649502e-03
3.206269324506108e+03	9.500000e+00	5.015570e+00	1.564301e-03	-3.642282e-03
3.221068791284080e+03	9.500000e+00	5.015570e+00	1.557114e-03	-3.635095e-03
3.235936569296931e+03	9.500000e+00	5.015571e+00	1.549960e-03	-3.627941e-03
3.250872973854996e+03	9.500000e+00	5.015571e+00	1.542838e-03	-3.620819e-03
3.265878321724013e+03	9.500000e+00	5.015571e+00	1.535750e-03	-3.613731e-03
3.280952931131849e+03	9.500000e+00	5.015571e+00	1.528693e-03	-3.606675e-03
3.296097121775239e+03	9.500000e+00	5.015572e+00	1.521670e-03	-3.599651e-03
3.311311214826576e+03	9.500000e+00	5.015572e+00	1.514678e-03	-3.592660e-03
3.326595532940713e+03	9.500000e+00	5.015572e+00	1.507719e-03	-3.585701e-03
3.341950400261814e+03	9.500000e+00	5.015572e+00	1.500792e-03	-3.578773e-03
3.357376142430222e+03	9.500000e+00	5.015572e+00	1.493896e-03	-3.571878e-03
3.372873086589367e+03	9.500000e+00	5.015573e+00	1.487033e-03	-3.565015e-03
3.388441561392707e+03	9.500000e+00	5.015573e+00	1.480200e-03	-3.558182e-03
3.404081897010694e+03	9.500000e+00	5.015573e+00	1.473400e-03	-3.551381e-03
3.419794425137777e+03	9.500000e+00	5.015573e+00	1.466630e-03	-3.544612e-03
3.435579478999438e+03	9.500000e+00	5.015574e+00	1.459892e-03	-3.537874e-03
3.451437393359257e+03	9.500000e+00	5.015574e+00	1.453184e-03	-3.531166e-03
3.467368504526015e+03	9.500000e+00	5.015574e+00	1.446507e-03	-3.524489e-03
3.483373150360820e+03	9.500000e+00	5.015574e+00	1.439861e-03	-3.517844e-03
3.499451670284278e+03	9.500000e+00	5.015574e+00	1.433246e-03	-3.511228e-03
3.515604405283690e+03	9.500000e+00	5.015574e+00	1.426661e-03	-3.504643e-03
3.531831697920282e+03	9.500000e+00	5.015574e+00	1.420106e-03	-3.498088e-03
3.548133892336471e+03	9.500000e+00	5.015575e+00	1.413581e-03	-3.491563e-03
3.564511334263162e+03	9.500000e+00	5.015575e+00	1.407086e-03	-3.485069e-03
3.580964371027083e+03	9.500000e+00	5.015575e+00	1.400621e-03	-3.478604e-03
3.597493351558149e+03	9.500000e+00	5.015575e+00	1.394186e-03	-3.472169e-03
3.614098626396863e+03	9.500000e+00	5.015575e+00	1.387780e-03	-3.465763e-03
3.630780547701747e+03	9.500000e+00	5.015576e+00	1.381404e-03	-3.459387e-03
3.647539469256815e+03	9.500000e+00	5.015576e+00	1.375057e-03	-3.453040e-03
3.664375746479074e+03	9.500000e+00	5.015576e+00	1.368740e-03	-3.446722e-03
3.681289736426059e+03	9.500000e+00	5.015576e+00	1.362451e-03	-3.440434e-03
3.698281797803410e+03	9.500000e+00	5.015576e+00	1.356191e-03	-3.434174e-03
3.715352290972477e+03	9.500000e+00	5.015577e+00	1.349960e-03	-3.427943e-03
3.732501577957961e+03	9.500000e+00	5.015577e+00	1.343757e-03	-3.421741e-03
3.749730022455595e+03	9.500000e+00	5.015577e+00	1.337584e-03	-3.415567e-03
3.767037989839851e+03	9.500000e+00	5.015577e+00	1.331438e-03	-3.409421e-03
3.784425847171700e+03	9.500000e+00	5.015577e+00	1.325321e-03	-3.403304e-03
3.801893963206383e+03	9.500000e+00	5.015578e+00	1.319231e-03	-3.397215e-03
3.819442708401240e+03	9.500000e+00	5.015578e+00	1.313170e-03	-3.391154e-03
3.837072454923566e+03	9.500000e+00	5.015578e+00	1.307137e-03	-3.385120e-03
3.854783576658500e+03	9.500000e+00	5.015578e+00	1.301131e-03	-3.379114e-03
3.872576449216958e+03	9.500000e+00	5.015578e+00	1.295153e-03	-3.373137e-03
3.890451449943595e+03	9.500000e+00	5.015579e+00	1.289202e-03	-3.367186e-03
3.908408957924814e+03	9.500000e+00	5.015579e+00	1.283279e-03	-3.361263e-03
3.926449353996796e+03	9.500000e+00	5.015579e+00	1.277383e-03	-3.355367e-03
3.944573020753585e+03	9.500000e+00	5.015579e+00	1.271514e-03	-3.349498e-03
3.962780342555200e+03	9.500000e+00	5.015579e+00	1.265672e-03	-3.343656e-03
3.981071705535782e+03	9.500000e+00	5.015580e+00	1.259857e-03	-3.337841e-03
3.999447497611788e+03	9.500000e+00	5.015580e+00	1.254068e-03	-3.332052e-03
4.017908108490217e+03	9.500000e+00	5.015580e+00	1.248306e-03	-3.326290e-03
4.036453929676871e+03	9.500000e+00	5.015580e+00	1.242571e-03	-3.320555e-03
4.055085354484664e+03	9.500000e+00	5.015580e+00	1.236862e-03	-3.314846e-03
4.073802778041957e+03	9.500000e+00	5.015581e+00	1.231179e-03	-3.309163e-03
4.092606597300942e+03	9.500000e+00	5.015581e+00	1.225522e-03	-3.303507e-03
4.111497211046059e+03	9.500000e+00	5.015581e+00	1.219892e-03	-3.297876e-03
4.130475019902456e+03	9.500000e+00	5.015581e+00	1.214287e-03	-3.292271e-03
4.149540426344475e+03	9.500000e+00	5.015581e+00	1.208708e-03	-3.286692e-03
4.168693834704204e+03	9.500000e+00	5.015582e+00	1.203154e-03	-3.281139e-03
4.187935651180038e+03	9.500000e+00	5.015582e+00	1.197626e-03	-3.275611e-03
4.207266283845299e+03	9.500000e+00	5.015582e+00	1.192124e-03	-3.270108e-03
4.226686142656893e+03	9.500000e+00	5.015582e+00	1.186646e-03	-3.264631e-03
4.246195639463996e+03	9.500000e+00	5.015582e+00	1.181194e-03	-3.259179e-03
4.265795188016798e+03	9.500000e+00	5.015583e+00	1.175767e-03	-3.253752e-03
4.285485203975270e+03	9.500000e+00	5.015583e+00	1.170365e-03	-3.248350e-03
4.305266104917986e+03	9.500000e+00	5.015583e+00	1.164988e-03	-3.242973e-03
4.325138310350972e+03	9.500000e+00	5.015583e+00	1.159635e-03	-3.237620e-03
4.345102241716604e+03	9.500000e+00	5.015583e+00	1.154307e-03	-3.232292e-03
4.365158322402553e+03	9.500000e+00	5.015583e+00	1.149004e-03	-3.226989e-03
4.385306977750754e+03	9.500000e+00	5.015584e+00	1.143725e-03	-3.221710e-03
4.405548635066435e+03	9.500000e+00	5.015584e+00	1.138470e-03	-3.216455e-03
4.425883723627172e+03	9.500000e+00	5.015584e+00	1.133239e-03	-3.211224e-03
4.446312674691998e+03	9.500000e+00	5.015584e+00	1.128032e-03	-3.206018e-03
4.466835921510546e+03	9.500000e+00	5.015584e+00	1.122849e-03	-3.200835e-03
4.487453899332241e+03	9.500000e+00	5.015584e+00	1.117690e-03	-3.195676e-03
4.508167045415526e+03	9.500000e+00	5.015584e+00	1.112555e-03	-3.190541e-03
4.528975799037136e+03	9.500000e+00	5.015584e+00	1.107443e-03	-3.185429e-03
4.549880601501419e+03	9.500000e+00	5.015585e+00	1.102355e-03	-3.180341e-03
4.570881896149687e+03	9.500000e+00	5.015585e+00	1.097290e-03	-3.175276e-03
4.591980128369629e+03	9.500000e+00	5.015585e+00	1.092249e-03	-3.170235e-03
4.613175745604741e+03	9.500000e+00	5.015585e+00	1.087231e-03	-3.165216e-03
4.634469197363832e+03	9.500000e+00	5.015585e+00	1.082235e-03	-3.160221e-03
4.655860935230546e+03	9.500000e+00	5.015586e+00	1.077263e-03	-3.155249e-03
4.677351412872943e+03	9.500000e+00	5.015586e+00	1.072313e-03	-3.150299e-03
4.698941086053120e+03	9.500000e+00	5.015586e+00	1.067386e-03	-3.145372e-03
4.720630412636875e+03	9.500000e+00	5.015586e+00	1.062482e-03	-3.140468e-03
4.742419852603422e+03	9.500000e+00	5.015586e+00	1.057601e-03	-3.135587e-03
4.764309868055137e+03	9.500000e+00	5.015586e+00	1.052741e-03	-3.130728e-03
4.786300923227368e+03	9.500000e+00	5.015587e+00	1.047905e-03	-3.125891e-03
4.808393484498275e+03	9.500000e+00	5.015587e+00	1.043090e-03	-3.121076e-03
4.830588020398721e+03	9.500000e+00	5.015587e+00	1.038297e-03	-3.116284e-03
4.852885001622210e+03	9.500000e+00	5.015587e+00	1.033527e-03	-3.111513e-03
4.875284901034867e+03	9.500000e+00	5.015587e+00	1.028778e-03	-3.106765e-03
4.897788193685471e+03	9.500000e+00	5.015588e+00	1.024052e-03	-3.102038e-03
4.920395356815524e+03	9.500000e+00	5.015588e+00	1.019347e-03	-3.097333e-03
4.943106869869373e+03	9.500000e+00	5.015588e+00	1.014663e-03	-3.092650e-03
4.965923214504384e+03	9.500000e+00	5.015588e+00	1.010001e-03	-3.087988e-03
4.988844874601151e+03	9.500000e+00	5.015588e+00	1.005361e-03	-3.083347e-03
5.011872336273757e+03	9.500000e+00	5.015588e+00	1.000741e-03	-3.078728e-03
5.035006087880087e+03	9.500000e+00	5.015589e+00	9.961436e-04	-3.074130e-03
5.058246620032185e+03	9.500000e+00	5.015589e+00	9.915667e-04	-3.069554e-03
5.081594425606655e+03	9.500000e+00	5.015589e+00	9.870109e-04	-3.064998e-03
5.105049999755117e+03	9.500000e+00	5.015589e+00	9.824760e-04	-3.060463e-03
5.128613839914708e+03	9.500000e+00	5.015589e+00	9.779619e-04	-3.055949e-03
5.152286445818630e+03	9.500000e+00	5.015589e+00	9.734686e-04	-3.051456e-03
5.176068319506747e+03	9.500000e+00	5.015590e+00	9.689960e-04	-3.046983e-03
5.199959965336236e+03	9.500000e+00	5.015590e+00	9.645439e-04	-3.042531e-03
5.223961889992279e+03	9.500000e+00	5.015590e+00	9.601123e-04	-3.038100e-03
5.248074602498812e+03	9.500000e+00	5.015590e+00	9.557010e-04	-3.033688e-03
5.272298614229318e+03	9.500000e+00	5.015590e+00	9.513100e-04	-3.029297e-03
5.296634438917675e+03	9.500000e+00	5.015590e+00	9.469391e-04	-3.024926e-03
5.321082592669045e+03	9.500000e+00	5.015591e+00	9.425884e-04	-3.020576e-03
5.345643593970824e+03	9.500000e+00	5.015591e+00	9.382576e-04	-3.016245e-03
5.370317963703641e+03	9.500000e+00	5.015591e+00	9.339468e-04	-3.011934e-03
5.395106225152394e+03	9.500000e+00	5.015591e+00	9.296557e-04	-3.007643e-03
5.420008904017363e+03	9.500000e+00	5.015591e+00	9.253843e-04	-3.003372e-03
5.445026528425342e+03	9.500000e+00	5.015591e+00	9.211326e-04	-2.999120e-03
5.470159628940852e+03	9.500000e+00	5.015592e+00	9.169004e-04	-2.994888e-03
5.495408738577386e+03	9.500000e+00	5.015592e+00	9.126876e-04	-2.990675e-03
5.520774392808719e+03	9.500000e+00	5.015592e+00	9.084942e-04	-2.986482e-03
5.546257129580259e+03	9.500000e+00	5.015592e+00	9.043202e-04	-2.982308e-03
5.571857489320456e+03	9.500000e+00	5.015592e+00	9.001652e-04	-2.978153e-03
5.597576014952265e+03	9.500000e+00	5.015592e+00	8.960293e-04	-2.974017e-03
5.623413251904660e+03	9.500000e+00	5.015593e+00	8.919125e-04	-2.969900e-03
5.649369748124200e+03	9.500000e+00	5.015593e+00	8.878146e-04	-2.965803e-03
5.675446054086652e+03	9.500000e+00	5.015593e+00	8.837354e-04	-2.961724e-03
5.701642722808661e+03	9.500000e+00	5.015593e+00	8.796750e-04	-2.957663e-03
5.727960309859484e+03	9.500000e+00	5.015593e+00	8.756333e-04	-2.953622e-03
5.754399373372768e+03	9.500000e+00	5.015593e+00	8.716102e-04	-2.949598e-03
5.780960474058385e+03	9.500000e+00	5.015594e+00	8.676056e-04	-2.945594e-03
5.807644175214331e+03	9.500000e+00	5.015594e+00	8.636193e-04	-2.941608e-03
5.834451042738663e+03	9.500000e+00	5.015594e+00	8.596514e-04	-2.937640e-03
5.861381645141510e+03	9.500000e+00	5.015594e+00	8.557016e-04	-2.933690e-03
5.888436553557118e+03	9.500000e+00	5.015594e+00	8.517700e-04	-2.929759e-03
5.915616341755974e+03	9.500000e+00	5.015594e+00	8.478566e-04	-2.925845e-03
5.942921586156966e+03	9.500000e+00	5.015594e+00	8.439610e-04	-2.921950e-03
5.970352865839614e+03	9.500000e+00	5.015594e+00	8.400834e-04	-2.918072e-03
5.997910762556347e+03	9.500000e+00	5.015594e+00	8.362236e-04	-2.914212e-03
6.025595860744836e+03	9.500000e+00	5.015595e+00	8.323815e-04	-2.910370e-03
6.053408747540400e+03	9.500000e+00	5.015595e+00	8.285571e-04	-2.906546e-03
6.081350012788450e+03	9.500000e+00	5.015595e+00	8.247503e-04	-2.902739e-03
6.109420249056997e+03	9.500000e+00	5.015595e+00	8.209609e-04	-2.898950e-03
6.137620051649225e+03	9.500000e+00	5.015595e+00	8.171889e-04	-2.895178e-03
6.165950018616111e+03	9.500000e+00	5.015595e+00	8.134344e-04	-2.891423e-03
6.194410750769111e+03	9.500000e+00	5.015595e+00	8.096970e-04	-2.887686e-03
6.223002851692897e+03	9.500000e+00	5.015596e+00	8.059768e-04	-2.883966e-03
6.251726927758166e+03	9.500000e+00	5.015596e+00	8.022737e-04	-2.880263e-03
6.280583588134495e+03	9.500000e+00	5.015596e+00	7.985876e-04	-2.876577e-03
6.309573444803254e+03	9.500000e+00	5.015596e+00	7.949185e-04	-2.872908e-03
6.338697112570597e+03	9.500000e+00	5.015596e+00	7.912662e-04	-2.869255e-03
6.367955209080492e+03	9.500000e+00	5.015596e+00	7.876306e-04	-2.865620e-03
6.397348354827823e+03	9.500000e+00	5.015597e+00	7.840118e-04	-2.862001e-03
6.426877173171544e+03	9.500000e+00	5.015597e+00	7.804096e-04	-2.858399e-03
6.456542290347909e+03	9.500000e+00	5.015597e+00	7.768240e-04	-2.854813e-03
6.486344335483745e+03	9.500000e+00	5.015597e+00	7.732548e-04	-2.851244e-03
6.516283940609795e+03	9.500000e+00	5.015597e+00	7.697021e-04	-2.847692e-03
6.546361740674124e+03	9.500000e+00	5.015597e+00	7.661656e-04	-2.844155e-03
6.576578373555586e+03	9.500000e+00	5.015597e+00	7.626454e-04	-2.840635e-03
6.606934480077348e+03	9.500000e+00	5.015598e+00	7.591414e-04	-2.837131e-03
6.637430704020483e+03	9.500000e+00	5.015598e+00	7.556535e-04	-2.833643e-03
6.668067692137623e+03	9.500000e+00	5.015598e+00	7.521816e-04	-2.830171e-03
6.698846094166673e+03	9.500000e+00	5.015598e+00	7.487257e-04	-2.826715e-03
6.729766562844593e+03	9.500000e+00	5.015598e+00	7.452856e-04	-2.823275e-03
6.760829753921240e+03	9.500000e+00	5.015598e+00	7.418614e-04	-2.819851e-03
6.792036326173275e+03	9.500000e+00	5.015598e+00	7.384528e-04	-2.816443e-03
6.823386941418132e+03	9.500000e+00	5.015599e+00	7.350600e-04	-2.813050e-03
6.854882264528059e+03	9.500000e+00	5.015599e+00	7.316827e-04	-2.809673e-03
6.886522963444212e+03	9.500000e+00	5.015599e+00	7.283209e-04	-2.806311e-03
6.918309709190822e+03	9.500000e+00	5.015599e+00	7.249746e-04	-2.802965e-03
6.950243175889433e+03	9.500000e+00	5.015599e+00	7.216437e-04	-2.799634e-03
6.982324040773186e+03	9.500000e+00	5.015599e+00	7.183281e-04	-2.796318e-03
7.014552984201191e+03	9.500000e+00	5.015599e+00	7.150277e-04	-2.793018e-03
7.046930689672956e+03	9.500000e+00	5.015600e+00	7.117424e-04	-2.789733e-03
7.079457843842873e+03	9.500000e+00	5.015600e+00	7.084723e-04	-2.786462e-03
7.112135136534792e+03	9.500000e+00	5.015600e+00	7.052172e-04	-2.783207e-03
7.144963260756642e+03	9.500000e+00	5.015600e+00	7.019770e-04	-2.779967e-03
7.177942912715133e+03	9.500000e+00	5.015600e+00	6.987517e-04	-2.776742e-03
7.211074791830520e+03	9.500000e+00	5.015600e+00	6.955413e-04	-2.773532e-03
7.244359600751431e+03	9.500000e+00	5.015600e+00	6.923456e-04	-2.770336e-03
7.277798045369779e+03	9.500000e+00	5.015601e+00	6.891646e-04	-2.767155e-03
7.311390834835721e+03	9.500000e+00	5.015601e+00	6.859982e-04	-2.763989e-03
7.345138681572703e+03	9.500000e+00	5.015601e+00	6.828463e-04	-2.760837e-03
7.379042301292570e+03	9.500000e+00	5.015601e+00	6.797089e-04	-2.757699e-03
7.413102413010743e+03	9.500000e+00	5.015601e+00	6.765859e-04	-2.754577e-03
7.447319739061467e+03	9.500000e+00	5.015601e+00	6.734774e-04	-2.751468e-03
7.481695005113128e+03	9.500000e+00	5.015601e+00	6.703830e-04	-2.748374e-03
7.516228940183646e+03	9.500000e+00	5.015602e+00	6.673029e-04	-2.745294e-03
7.550922276655939e+03	9.500000e+00	5.015602e+00	6.642370e-04	-2.742228e-03
7.585775750293445e+03	9.500000e+00	5.015602e+00	6.611851e-04	-2.739176e-03
7.620790100255736e+03	9.500000e+00	5.015602e+00	6.581472e-04	-2.736138e-03
7.655966069114187e+03	9.500000e+00	5.015602e+00	6.551233e-04	-2.733114e-03
7.691304402867727e+03	9.500000e+00	5.015602e+00	6.521133e-04	-2.730104e-03
7.726805850958663e+03	9.500000e+00	5.015602e+00	6.491172e-04	-2.727108e-03
7.762471166288565e+03	9.500000e+00	5.015602e+00	6.461347e-04	-2.724126e-03
7.798301105234243e+03	9.500000e+00	5.015603e+00	6.431660e-04	-2.721157e-03
7.834296427663781e+03	9.500000e+00	5.015603e+00	6.402110e-04	-2.718202e-03
7.870457896952658e+03	9.500000e+00	5.015603e+00	6.372695e-04	-2.715261e-03
7.906786279999930e+03	9.500000e+00	5.015603e+00	6.343415e-04	-2.712333e-03
7.943282347244503e+03	9.500000e+00	5.015603e+00	6.314270e-04	-2.709418e-03
7.979946872681462e+03	9.500000e+00	5.015603e+00	6.285259e-04	-2.706517e-03
8.016780633878496e+03	9.500000e+00	5.015603e+00	6.256381e-04	-2.703629e-03
8.053784411992378e+03	9.500000e+00	5.015604e+00	6.227635e-04	-2.700755e-03
8.090958991785544e+03	9.500000e+00	5.015604e+00	6.199022e-04	-2.697894e-03
8.128305161642722e+03	9.500000e+00	5.015604e+00	6.170541e-04	-2.695045e-03
8.165823713587662e+03	9.500000e+00	5.015604e+00	6.142189e-04	-2.692210e-03
8.203515443299930e+03	9.500000e+00	5.015604e+00	6.113969e-04	-2.689388e-03
8.241381150131778e+03	9.500000e+00	5.015604e+00	6.085878e-04	-2.686579e-03
8.279421637125106e+03	9.500000e+00	5.015604e+00	6.057916e-04	-2.683783e-03
8.317637711028483e+03	9.500000e+00	5.015604e+00	6.030083e-04	-2.681000e-03
8.356030182314262e+03	9.500000e+00	5.015604e+00	6.002377e-04	-2.678229e-03
8.394599865195765e+03	9.500000e+00	5.015604e+00	5.974799e-04	-2.675472e-03
8.433347577644554e+03	9.500000e+00	5.015604e+00	5.947347e-04	-2.672727e-03
8.472274141407774e+03	9.500000e+00	5.015604e+00	5.920022e-04	-2.669994e-03
8.511380382025582e+03	9.500000e+00	5.015605e+00	5.892822e-04	-2.667274e-03
8.550667128848660e+03	9.500000e+00	5.015605e+00	5.865747e-04	-2.664567e-03
8.590135215055792e+03	9.500000e+00	5.015605e+00	5.838796e-04	-2.661871e-03
8.629785477671547e+03	9.500000e+00	5.015605e+00	5.811970e-04	-2.659189e-03
8.669618757584019e+03	9.500000e+00	5.015605e+00	5.785266e-04	-2.656518e-03
8.709635899562669e+03	9.500000e+00	5.015605e+00	5.758685e-04	-2.653860e-03
8.749837752276231e+03	9.500000e+00	5.015605e+00	5.732227e-04	-2.651215e-03
8.790225168310722e+03	9.500000e+00	5.015605e+00	5.705890e-04	-2.648581e-03
8.830799004187516e+03	9.500000e+00	5.015606e+00	5.679674e-04	-2.645959e-03
8.871560120381508e+03	9.500000e+00	5.015606e+00	5.653578e-04	-2.643350e-03
8.912509381339363e+03	9.500000e+00	5.015606e+00	5.627602e-04	-2.640752e-03
8.953647655497854e+03	9.500000e+00	5.015606e+00	5.601746e-04	-2.638167e-03
8.994975815302279e+03	9.500000e+00	5.015606e+00	5.576009e-04	-2.635593e-03
9.036494737224950e+03	9.500000e+00	5.015606e+00	5.550389e-04	-2.633031e-03
9.078205301783802e+03	9.500000e+00	5.015606e+00	5.524888e-04	-2.630481e-03
9.120108393561053e+03	9.500000e+00	5.015606e+00	5.499503e-04	-2.627943e-03
9.162204901221963e+03	9.500000e+00	5.015606e+00	5.474236e-04	-2.625416e-03
9.204495717533688e+03	9.500000e+00	5.015607e+00	5.449084e-04	-2.622901e-03
9.246981739384210e+03	9.500000e+00	5.015607e+00	5.424048e-04	-2.620397e-03
9.289663867801357e+03	9.500000e+00	5.015607e+00	5.399127e-04	-2.617905e-03
9.332543007971915e+03	9.500000e+00	5.015607e+00	5.374320e-04	-2.615425e-03
9.375620069260814e+03	9.500000e+00	5.015607e+00	5.349627e-04	-2.612955e-03
9.418895965230437e+03	9.500000e+00	5.015607e+00	5.325048e-04	-2.610497e-03
9.462371613659963e+03	9.500000e+00	5.015607e+00	5.300582e-04	-2.608051e-03
9.506047936564857e+03	9.500000e+00	5.015607e+00	5.276228e-04	-2.605615e-03
9.549925860216414e+03	9.500000e+00	5.015608e+00	5.251986e-04	-2.603191e-03
9.594006315161394e+03	9.500000e+00	5.015608e+00	5.227855e-04	-2.600778e-03
9.638290236241779e+03	9.500000e+00	5.015608e+00	5.203836e-04	-2.598376e-03
9.682778562614576e+03	9.500000e+00	5.015608e+00	5.179927e-04	-2.595986e-03
9.727472237771744e+03	9.500000e+00	5.015608e+00	5.156127e-04	-2.593606e-03
