time	V(vo)
1.732474528519426e-08	1.422802e-07
1.761160507056084e-08	1.442426e-07
1.791004431894416e-08	1.462705e-07
1.850692281571079e-08	1.502842e-07
1.970067980924405e-08	1.581610e-07
2.208819379631058e-08	1.733648e-07
2.686322177044363e-08	2.024493e-07
3.025315555095257e-08	2.222065e-07
3.203551747718498e-08	2.322213e-07
3.294929149647374e-08	2.372476e-07
3.383677440076045e-08	2.420702e-07
3.456632188780293e-08	2.459998e-07
3.532982433466336e-08	2.500717e-07
3.685682922838422e-08	2.581005e-07
3.991083901582592e-08	2.737945e-07
4.601885859070934e-08	3.044587e-07
4.823644326952804e-08	3.153651e-07
5.036895922589283e-08	3.256907e-07
5.202583711718473e-08	3.336572e-07
5.381601960744514e-08	3.422133e-07
5.739638458796596e-08	3.592509e-07
5.993819172037432e-08	3.713142e-07
6.196341885096901e-08	3.809145e-07
6.286999657938109e-08	3.852128e-07
6.336334653025849e-08	3.875530e-07
6.384309493976893e-08	3.898298e-07
6.466171308837507e-08	3.937178e-07
6.549599180114990e-08	3.976859e-07
6.716454922669955e-08	4.056329e-07
6.777033762011141e-08	4.085225e-07
6.816652495652663e-08	4.104150e-07
6.852490863981885e-08	4.121283e-07
6.883948160317213e-08	4.136334e-07
6.916478012386467e-08	4.151913e-07
6.981537716524973e-08	4.183119e-07
7.111657124801987e-08	4.245738e-07
7.371895941356013e-08	4.371568e-07
7.556647183819092e-08	4.461419e-07
7.703850810496159e-08	4.533450e-07
7.819077548557014e-08	4.590102e-07
7.878097615545084e-08	4.619220e-07
7.908642366833190e-08	4.634326e-07
7.938314268996171e-08	4.649022e-07
7.963276646050278e-08	4.661399e-07
7.989241050296129e-08	4.674292e-07
8.041169858787829e-08	4.700136e-07
8.145027475771230e-08	4.752052e-07
8.352742709738031e-08	4.856848e-07
8.768173177671633e-08	5.069108e-07
9.063099570230036e-08	5.222061e-07
9.298087081492125e-08	5.345676e-07
9.417897868630896e-08	5.409328e-07
9.480007181002957e-08	5.442549e-07
9.540343789483068e-08	5.474959e-07
9.590501409609913e-08	5.501989e-07
9.642820031131103e-08	5.530296e-07
9.747457274173483e-08	5.587260e-07
9.956731760258243e-08	5.702553e-07
1.037528073242776e-07	5.936805e-07
1.067242104352114e-07	6.106125e-07
1.090917253122764e-07	6.243272e-07
1.101515255821171e-07	6.305343e-07
1.107282576093280e-07	6.339366e-07
1.112890892710428e-07	6.372592e-07
1.117569559418334e-07	6.400402e-07
1.122434360087375e-07	6.429434e-07
1.132163961425456e-07	6.487860e-07
1.151623164101618e-07	6.606094e-07
1.190541569453943e-07	6.846231e-07
1.218170898003551e-07	7.019693e-07
1.240185025309455e-07	7.160257e-07
1.257417046975394e-07	7.271605e-07
1.265171354555733e-07	7.322149e-07
1.272679331119083e-07	7.371389e-07
1.278853652755734e-07	7.412063e-07
1.285354079483422e-07	7.455112e-07
1.298354932938800e-07	7.541922e-07
1.324356639849555e-07	7.717309e-07
1.342816021530969e-07	7.843124e-07
1.351373412495795e-07	7.901979e-07
1.355968692756751e-07	7.933762e-07
1.360436083836651e-07	7.964765e-07
1.364213231735764e-07	7.991046e-07
1.368130652611556e-07	8.018388e-07
1.375965494363141e-07	8.073339e-07
1.391635177866311e-07	8.183901e-07
1.402759550194582e-07	8.262922e-07
1.411623078944605e-07	8.326298e-07
1.418561192682023e-07	8.376137e-07
1.421683302726632e-07	8.398640e-07
1.424706232731273e-07	8.420480e-07
1.427236604847314e-07	8.438793e-07
1.429888325350729e-07	8.458024e-07
1.435191766357559e-07	8.496610e-07
1.445798648371220e-07	8.574252e-07
1.467012412398540e-07	8.731423e-07
1.509439940453182e-07	9.052530e-07
1.576791553238661e-07	9.579661e-07
1.672961687248655e-07	1.036335e-06
1.748212354208147e-07	1.100417e-06
1.826500676939359e-07	1.170396e-06
1.938838551415358e-07	1.275122e-06
1.999526618661303e-07	1.333718e-06
2.030340841662351e-07	1.364322e-06
2.060262213695093e-07	1.394556e-06
2.084412285804440e-07	1.419275e-06
2.109816654469272e-07	1.445671e-06
2.160625391798934e-07	1.499683e-06
2.262242866458259e-07	1.611659e-06
2.411127831970077e-07	1.783934e-06
2.573134092002035e-07	1.981061e-06
2.661806335200803e-07	2.093648e-06
2.706621976236663e-07	2.152358e-06
2.750134673553691e-07	2.210456e-06
2.784500315266498e-07	2.256990e-06
2.820865612879302e-07	2.307040e-06
2.893596208104909e-07	2.409636e-06
3.039057398556123e-07	2.622913e-06
3.253155936322667e-07	2.949959e-06
3.338288296479901e-07	3.085028e-06
3.392127937993215e-07	3.173008e-06
3.440658468476932e-07	3.253614e-06
3.480067779165846e-07	3.319924e-06
3.521697257333918e-07	3.391017e-06
3.604956213670062e-07	3.536453e-06
3.771474126342350e-07	3.835235e-06
3.882556609358308e-07	4.040450e-06
3.971966824164885e-07	4.209976e-06
4.017434618508575e-07	4.297630e-06
4.041027276915006e-07	4.343617e-06
4.063947022641040e-07	4.388591e-06
4.082678944073906e-07	4.425534e-06
4.102299870831026e-07	4.464464e-06
4.141541724345266e-07	4.543045e-06
4.220025431373746e-07	4.702928e-06
4.376992845430705e-07	5.032950e-06
4.656886912148867e-07	5.641985e-06
4.765116825244135e-07	5.885723e-06
4.865888979643954e-07	6.119345e-06
4.939430730498530e-07	6.292993e-06
5.020761735197960e-07	6.489043e-06
5.183423744596819e-07	6.889450e-06
5.298902323312518e-07	7.179434e-06
5.359618737153770e-07	7.334553e-06
5.390746579780206e-07	7.414951e-06
5.420978811806730e-07	7.493558e-06
5.445377086877332e-07	7.557318e-06
5.471030938227028e-07	7.624757e-06
5.522338640926421e-07	7.760870e-06
5.624954046325207e-07	8.037760e-06
5.830184857122778e-07	8.603106e-06
5.948091320206987e-07	8.934749e-06
6.014020548290967e-07	9.123481e-06
6.047092886850628e-07	9.219129e-06
6.079198390663051e-07	9.312575e-06
6.105006565431590e-07	9.388053e-06
6.132200117722072e-07	9.468031e-06
6.186587222303036e-07	9.629377e-06
6.295361431464962e-07	9.957313e-06
6.512909849788816e-07	1.062402e-05
6.548555318974213e-07	1.073514e-05
6.619846257345005e-07	1.096024e-05
6.673314461123100e-07	1.113060e-05
6.700048563012147e-07	1.121629e-05
6.700605523468169e-07	1.121808e-05
6.701719444380212e-07	1.122166e-05
6.702139478706102e-07	1.122301e-05
6.702531848213719e-07	1.122427e-05
6.702709205116408e-07	1.122484e-05
6.702873725202868e-07	1.122537e-05
6.702997974037606e-07	1.122577e-05
6.703133135689441e-07	1.122620e-05
6.703234675618158e-07	1.122653e-05
6.703314865236145e-07	1.122679e-05
6.703350855503641e-07	1.122690e-05
6.703385700072105e-07	1.122701e-05
6.703504714410160e-07	1.122740e-05
6.703625256444807e-07	1.122778e-05
6.703866340514100e-07	1.122856e-05
6.703969016172002e-07	1.122889e-05
6.704025978262061e-07	1.122907e-05
6.704081391041111e-07	1.122925e-05
6.704173598030787e-07	1.122955e-05
6.704267840119172e-07	1.122985e-05
6.704456324295943e-07	1.123046e-05
6.704590134795210e-07	1.123089e-05
6.704660489779879e-07	1.123111e-05
6.704696559085538e-07	1.123123e-05
6.704731590604784e-07	1.123134e-05
6.704851133854089e-07	1.123172e-05
6.704971995963412e-07	1.123211e-05
6.705213720182060e-07	1.123289e-05
6.705316668474140e-07	1.123322e-05
6.705373781815359e-07	1.123340e-05
6.705429341731693e-07	1.123358e-05
6.705521783960553e-07	1.123388e-05
6.705616267839241e-07	1.123418e-05
6.705805235596618e-07	1.123479e-05
6.705939389404083e-07	1.123522e-05
6.706009924893594e-07	1.123545e-05
6.706046086739737e-07	1.123557e-05
6.706081208136892e-07	1.123568e-05
6.706201050613321e-07	1.123606e-05
6.706322215814030e-07	1.123645e-05
6.706564546215446e-07	1.123723e-05
6.706667752675621e-07	1.123757e-05
6.706725009242553e-07	1.123775e-05
6.706780708489006e-07	1.123793e-05
6.706873373432598e-07	1.123823e-05
6.706968086234749e-07	1.123853e-05
6.707157511839050e-07	1.123914e-05
6.707291990685609e-07	1.123957e-05
6.707362697074420e-07	1.123980e-05
6.707398946536516e-07	1.123992e-05
6.707434153028736e-07	1.124003e-05
6.707554278775865e-07	1.124042e-05
6.707675730908064e-07	1.124081e-05
6.707918635172463e-07	1.124159e-05
6.707979361238563e-07	1.124178e-05
6.708040329746616e-07	1.124198e-05
6.708071933832179e-07	1.124208e-05
6.708074285764508e-07	1.124209e-05
6.708075139659789e-07	1.124209e-05
6.708075600821731e-07	1.124209e-05
6.708075993630595e-07	1.124209e-05
6.708076418333817e-07	1.124210e-05
6.708077267740262e-07	1.124210e-05
6.708078939626298e-07	1.124210e-05
6.708080970416505e-07	1.124211e-05
6.708083948216905e-07	1.124212e-05
6.708087600095232e-07	1.124213e-05
6.708092895488488e-07	1.124215e-05
6.708097775246329e-07	1.124216e-05
6.708102748334673e-07	1.124218e-05
6.708107279743712e-07	1.124219e-05
6.708112119611774e-07	1.124221e-05
6.708116781714655e-07	1.124223e-05
6.708121636509093e-07	1.124224e-05
6.708126447724084e-07	1.124226e-05
6.708132668509614e-07	1.124228e-05
6.708139630099310e-07	1.124230e-05
6.708148639068009e-07	1.124233e-05
6.708159323164388e-07	1.124236e-05
6.708174110238397e-07	1.124241e-05
6.708194207384768e-07	1.124248e-05
6.708227029349482e-07	1.124258e-05
6.708273966328040e-07	1.124273e-05
6.708321507378092e-07	1.124288e-05
6.708371844297658e-07	1.124305e-05
6.708417389555859e-07	1.124319e-05
6.708465095883969e-07	1.124335e-05
6.708511043043868e-07	1.124349e-05
6.708559015511906e-07	1.124365e-05
6.708605464848244e-07	1.124380e-05
6.708653116989088e-07	1.124395e-05
6.708699708763788e-07	1.124410e-05
6.708747240952165e-07	1.124425e-05
6.708794088356629e-07	1.124440e-05
6.708850111658687e-07	1.124458e-05
6.708915045602724e-07	1.124479e-05
6.708995873943457e-07	1.124505e-05
6.709093096236304e-07	1.124537e-05
6.709221490688967e-07	1.124578e-05
6.709393721655122e-07	1.124633e-05
6.709657578651619e-07	1.124718e-05
6.710104648985211e-07	1.124862e-05
6.710998789652395e-07	1.125150e-05
6.712474486198150e-07	1.125625e-05
6.714163389413209e-07	1.126168e-05
6.716687598304314e-07	1.126981e-05
6.720661490425876e-07	1.128261e-05
6.728609274668999e-07	1.130825e-05
6.744504843155244e-07	1.135962e-05
6.776295980127737e-07	1.146268e-05
6.813028873195938e-07	1.158225e-05
6.853235829372608e-07	1.171380e-05
6.906144946733600e-07	1.188813e-05
6.997599088233845e-07	1.219268e-05
7.139229072128076e-07	1.267151e-05
7.303380388598822e-07	1.323790e-05
7.490363983086067e-07	1.389952e-05
7.697659495673019e-07	1.465042e-05
7.784577797526950e-07	1.497160e-05
7.857151030896945e-07	1.524348e-05
7.890151688533254e-07	1.536792e-05
7.930316507411643e-07	1.551997e-05
7.967522981381910e-07	1.566109e-05
7.987607531845179e-07	1.573738e-05
8.008914967214835e-07	1.581841e-05
8.034248607333405e-07	1.591486e-05
8.079476564424948e-07	1.608728e-05
8.131462034596921e-07	1.628582e-05
8.195887922315990e-07	1.653248e-05
8.304313058459255e-07	1.694905e-05
8.455761950099775e-07	1.753347e-05
8.602583164347981e-07	1.810317e-05
8.786269006863918e-07	1.882048e-05
8.979840936458372e-07	1.958215e-05
9.248265439178081e-07	2.064818e-05
9.555691035642470e-07	2.188375e-05
9.986878454157993e-07	2.364376e-05
1.050622135510847e-06	2.580786e-05
1.122648781067018e-06	2.888726e-05
1.195175524718967e-06	3.208466e-05
1.276607444814477e-06	3.579958e-05
1.353176334057071e-06	3.942222e-05
1.436046122499887e-06	4.349549e-05
1.516969277959249e-06	4.764133e-05
1.617843679004169e-06	5.305696e-05
1.732295686427299e-06	5.956169e-05
1.888411897013015e-06	6.910564e-05
2.089146867993844e-06	8.266445e-05
2.389787020174106e-06	1.062105e-04
2.872407869832795e-06	1.547420e-04
3.821364971119102e-06	2.738328e-04
4.011523479785608e-06	3.027367e-04
4.121985666007002e-06	3.216782e-04
4.288047656085755e-06	3.518455e-04
4.465815101565113e-06	3.870778e-04
4.821349992523831e-06	4.630902e-04
5.023440897317512e-06	5.100903e-04
5.260492560326960e-06	5.692547e-04
5.332277498484919e-06	5.883800e-04
5.341218654870092e-06	5.907905e-04
5.342448499937778e-06	5.911232e-04
5.343322094205683e-06	5.913595e-04
5.343762779720341e-06	5.914788e-04
5.343766297505972e-06	5.914797e-04
5.343773333077237e-06	5.914816e-04
5.343787404219768e-06	5.914854e-04
5.343815546504826e-06	5.914930e-04
5.343841743030427e-06	5.915001e-04
5.343866484780930e-06	5.915068e-04
5.343893940987186e-06	5.915142e-04
5.343948853399695e-06	5.915291e-04
5.344058678224714e-06	5.915588e-04
5.344278327874752e-06	5.916183e-04
5.344717627174829e-06	5.917372e-04
5.345596225774983e-06	5.919751e-04
5.347353422975291e-06	5.924511e-04
5.350867817375908e-06	5.934041e-04
5.354855213471305e-06	5.944865e-04
5.360210526363011e-06	5.959424e-04
5.365193139740046e-06	5.972994e-04
5.372440699007462e-06	5.992771e-04
5.379464059458577e-06	6.011985e-04
5.391396255728206e-06	6.044753e-04
5.412392558885536e-06	6.102698e-04
5.433779454634290e-06	6.162011e-04
5.440281080833971e-06	6.180120e-04
5.444967898181116e-06	6.193213e-04
5.449261084806306e-06	6.205224e-04
5.452989734087895e-06	6.215670e-04
5.456921354138220e-06	6.226702e-04
5.464784594238868e-06	6.248816e-04
5.477403521276559e-06	6.284433e-04
5.497836642351779e-06	6.342396e-04
5.520456233267567e-06	6.406976e-04
5.545581681506954e-06	6.479284e-04
5.578058001000258e-06	6.573703e-04
5.626493381200183e-06	6.716588e-04
5.705983530016148e-06	6.956875e-04
5.857405261252394e-06	7.435699e-04
6.160248723724885e-06	8.458589e-04
6.500821743983425e-06	9.717327e-04
6.944306771809964e-06	1.154550e-03
7.437016391511253e-06	1.376698e-03
7.523649252683753e-06	1.418866e-03
7.696914975028752e-06	1.508925e-03
8.098235491406577e-06	1.726855e-03
8.207813634782225e-06	1.791072e-03
8.426969921533523e-06	1.923324e-03
8.581413260040561e-06	2.019821e-03
8.726883637630175e-06	2.114275e-03
8.916554576546690e-06	2.241303e-03
9.008432939123429e-06	2.304464e-03
9.078213224699029e-06	2.353427e-03
9.122706351338407e-06	2.385003e-03
9.136987507740212e-06	2.395210e-03
9.146164680994094e-06	2.401794e-03
9.151320499529019e-06	2.405499e-03
9.156518732900361e-06	2.409240e-03
9.161719334988882e-06	2.412986e-03
9.169416127131117e-06	2.418539e-03
9.178138704057313e-06	2.424842e-03
9.189319422223472e-06	2.432938e-03
9.203358910834651e-06	2.443131e-03
9.220534457519858e-06	2.455628e-03
9.220864434523840e-06	2.455869e-03
9.220946928774834e-06	2.455929e-03
9.221111917276824e-06	2.456049e-03
9.221153164402323e-06	2.456079e-03
9.221235658653318e-06	2.456139e-03
9.221239047606122e-06	2.456142e-03
9.221245825511731e-06	2.456147e-03
9.221259381322949e-06	2.456157e-03
9.221262447115325e-06	2.456159e-03
9.221268578700076e-06	2.456163e-03
9.221280841869576e-06	2.456172e-03
9.221305368208578e-06	2.456190e-03
9.221354420886581e-06	2.456226e-03
9.221452526242588e-06	2.456297e-03
9.221648736954603e-06	2.456441e-03
9.222041158378633e-06	2.456727e-03
9.222826001226694e-06	2.457300e-03
9.224395686922814e-06	2.458445e-03
9.227535058315054e-06	2.460738e-03
9.233222835237317e-06	2.464896e-03
9.239832886893811e-06	2.469733e-03
9.248216846988952e-06	2.475880e-03
9.262000751781863e-06	2.486011e-03
9.282702009487239e-06	2.501276e-03
9.304511527892506e-06	2.517426e-03
9.332968294730631e-06	2.538613e-03
9.368622997289928e-06	2.565352e-03
9.426994240763252e-06	2.609601e-03
9.519579983444133e-06	2.681097e-03
9.704751468805894e-06	2.828963e-03
1.004857157870649e-05	3.116652e-03
1.039590778627156e-05	3.426301e-03
1.086983667550189e-05	3.882185e-03
1.138739341239021e-05	4.427942e-03
1.215932543064059e-05	5.308195e-03
1.228234540357515e-05	5.458246e-03
1.252838534944427e-05	5.774152e-03
1.275178049871384e-05	6.067700e-03
1.283945768647264e-05	6.186103e-03
1.284714621052958e-05	6.196571e-03
1.285483473458653e-05	6.207054e-03
1.286252325864347e-05	6.217551e-03
1.287021178270042e-05	6.228063e-03
1.287790030675736e-05	6.238590e-03
1.288558883081431e-05	6.249132e-03
1.289327735487125e-05	6.259688e-03
1.289724366767202e-05	6.265139e-03
1.289866058551372e-05	6.267087e-03
1.289926033610212e-05	6.267911e-03
1.289956555723279e-05	6.268331e-03
1.289982307500401e-05	6.268685e-03
1.290009329693599e-05	6.269057e-03
1.290063374079994e-05	6.269800e-03
1.290171462852785e-05	6.271287e-03
1.290351349727560e-05	6.273762e-03
1.290578076239278e-05	6.276882e-03
1.291031529262713e-05	6.283126e-03
1.291523709273202e-05	6.289908e-03
1.292116334633292e-05	6.298081e-03
1.292840955653731e-05	6.308086e-03
1.294290197694609e-05	6.328126e-03
1.295732910229560e-05	6.348113e-03
1.297201483941466e-05	6.368500e-03
1.298319102333687e-05	6.384043e-03
1.299199966933424e-05	6.396310e-03
1.299597702879644e-05	6.401854e-03
1.299843502621276e-05	6.405283e-03
1.300081367423654e-05	6.408602e-03
1.300346929183407e-05	6.412310e-03
1.300623703745242e-05	6.416175e-03
1.301177252868913e-05	6.423912e-03
1.302104643116699e-05	6.436889e-03
1.303474582607323e-05	6.456093e-03
1.305488283249201e-05	6.484389e-03
1.307808202355160e-05	6.517087e-03
1.310429788623007e-05	6.554177e-03
1.313964694982586e-05	6.604439e-03
1.319159409317555e-05	6.678844e-03
1.328131920266276e-05	6.808997e-03
1.345606590977554e-05	7.068590e-03
1.380555932400110e-05	7.605496e-03
1.414551029355081e-05	8.152504e-03
1.462476903042206e-05	8.968086e-03
1.512833875915895e-05	9.865860e-03
1.522472217425635e-05	1.004494e-02
1.541748900445116e-05	1.041248e-02
1.549380352278820e-05	1.056044e-02
1.557011804112524e-05	1.070980e-02
1.564643255946228e-05	1.086056e-02
1.572274707779933e-05	1.101273e-02
1.579906159613637e-05	1.116631e-02
1.587537611447341e-05	1.132128e-02
1.595169063281045e-05	1.147766e-02
1.603198218682635e-05	1.164437e-02
1.619256529485815e-05	1.198207e-02
1.634291332453523e-05	1.230339e-02
1.650170189975165e-05	1.264782e-02
1.653647699995702e-05	1.272419e-02
1.660602720036775e-05	1.287825e-02
1.665421528560493e-05	1.298550e-02
1.667653017588911e-05	1.303537e-02
1.668081809326512e-05	1.304497e-02
1.668284300414513e-05	1.304951e-02
1.668480509444346e-05	1.305391e-02
1.668872927504012e-05	1.306271e-02
1.669657763623345e-05	1.308033e-02
1.670734763537768e-05	1.310454e-02
1.672888763366614e-05	1.315304e-02
1.674954923826369e-05	1.319964e-02
1.675407845895937e-05	1.320987e-02
1.676313690035074e-05	1.323035e-02
1.676596766328554e-05	1.323676e-02
1.676709996845947e-05	1.323932e-02
1.676738304475295e-05	1.323996e-02
1.676794919733991e-05	1.324124e-02
1.676809073548665e-05	1.324156e-02
1.676858611900024e-05	1.324269e-02
1.676886919529372e-05	1.324333e-02
1.676887331762984e-05	1.324334e-02
1.676888156230209e-05	1.324336e-02
1.676889805164659e-05	1.324339e-02
1.676891626288084e-05	1.324343e-02
1.676893744063850e-05	1.324348e-02
1.676895796231533e-05	1.324353e-02
1.676898274933510e-05	1.324358e-02
1.676903232337463e-05	1.324370e-02
1.676913147145369e-05	1.324392e-02
1.676931498481307e-05	1.324434e-02
1.676968201153183e-05	1.324517e-02
1.677039407201101e-05	1.324678e-02
1.677181819296939e-05	1.325001e-02
1.677466643488614e-05	1.325646e-02
1.678031205956729e-05	1.326925e-02
1.678647719823828e-05	1.328324e-02
1.679468519248540e-05	1.330187e-02
1.680664550047426e-05	1.332905e-02
1.682599823094448e-05	1.337311e-02
1.684724921897582e-05	1.342161e-02
1.687449145576571e-05	1.348395e-02
1.690764847873591e-05	1.356011e-02
1.696025901241969e-05	1.368163e-02
1.704148669602925e-05	1.387098e-02
1.720394206324836e-05	1.425628e-02
1.752885279768660e-05	1.504633e-02
1.786486886484036e-05	1.589227e-02
1.832319263639133e-05	1.709650e-02
1.881594923373170e-05	1.846059e-02
1.954370799186154e-05	2.058114e-02
1.990969567200230e-05	2.169650e-02
2.016480015221423e-05	2.250410e-02
2.041725308370491e-05	2.331985e-02
2.041847508303574e-05	2.332384e-02
2.042091908169741e-05	2.333188e-02
2.043631575102872e-05	2.338257e-02
2.043814744443193e-05	2.338861e-02
2.043906329113353e-05	2.339162e-02
2.043942962981417e-05	2.339283e-02
2.043952121448433e-05	2.339313e-02
2.043970438382465e-05	2.339374e-02
2.043983462270390e-05	2.339417e-02
2.043993844954706e-05	2.339451e-02
2.044001300899433e-05	2.339475e-02
2.044005855277712e-05	2.339491e-02
2.044010697419268e-05	2.339506e-02
2.044015956058363e-05	2.339524e-02
2.044021208692466e-05	2.339541e-02
2.044031713960672e-05	2.339576e-02
2.044052724497085e-05	2.339645e-02
2.044073607627356e-05	2.339714e-02
2.044115373887897e-05	2.339851e-02
2.044193950027992e-05	2.340110e-02
2.044266882391425e-05	2.340351e-02
2.044412747118291e-05	2.340832e-02
2.044704476572024e-05	2.341794e-02
2.045163240415278e-05	2.343307e-02
2.045648695053540e-05	2.344909e-02
2.046255022702490e-05	2.346911e-02
2.047347541832859e-05	2.350522e-02
2.048760378935518e-05	2.355196e-02
2.050623602809842e-05	2.361371e-02
2.053074700523409e-05	2.369506e-02
2.054042756546566e-05	2.372723e-02
2.054983355493728e-05	2.375853e-02
2.055776704150644e-05	2.378495e-02
2.056614382868362e-05	2.381288e-02
2.057662281117614e-05	2.384784e-02
2.059498290282731e-05	2.390918e-02
2.061551591474064e-05	2.397791e-02
2.064537294673506e-05	2.407807e-02
2.067681246791147e-05	2.418388e-02
2.073368208049846e-05	2.437611e-02
2.080649273069228e-05	2.462396e-02
2.095211403107994e-05	2.512607e-02
2.124335663185524e-05	2.614992e-02
2.159367532199181e-05	2.741538e-02
2.202821883624649e-05	2.904013e-02
2.252983860202595e-05	3.099621e-02
2.320657545092672e-05	3.373267e-02
2.331812919832365e-05	3.419829e-02
2.354123669311750e-05	3.515138e-02
2.370149843485194e-05	3.584442e-02
2.385424916959092e-05	3.651436e-02
2.402890761026239e-05	3.728858e-02
2.407257222043026e-05	3.748393e-02
2.415990144076600e-05	3.787728e-02
2.420724300243966e-05	3.809128e-02
2.422570389996791e-05	3.817499e-02
2.423754582091516e-05	3.822878e-02
2.424304274513698e-05	3.825377e-02
2.424901444742008e-05	3.828093e-02
2.425524801246285e-05	3.830929e-02
2.426470359001650e-05	3.835235e-02
2.427514397642827e-05	3.839992e-02
2.428905392198688e-05	3.846338e-02
2.430630512006415e-05	3.854214e-02
2.430902321770872e-05	3.855456e-02
2.430970274211987e-05	3.855766e-02
2.431140155314773e-05	3.856543e-02
2.431208107755888e-05	3.856853e-02
2.431225095866167e-05	3.856931e-02
2.431229342893736e-05	3.856950e-02
2.431230404650628e-05	3.856955e-02
2.431232528164413e-05	3.856965e-02
2.431233059042859e-05	3.856967e-02
2.431234120799752e-05	3.856972e-02
2.431235688405725e-05	3.856979e-02
2.431237343541895e-05	3.856987e-02
2.431239553604219e-05	3.856997e-02
2.431243973728866e-05	3.857017e-02
2.431252813978161e-05	3.857058e-02
2.431270494476750e-05	3.857138e-02
2.431305855473928e-05	3.857300e-02
2.431376577468285e-05	3.857623e-02
2.431515828541225e-05	3.858260e-02
2.431709240272916e-05	3.859145e-02
2.432096063736296e-05	3.860914e-02
2.432727916288946e-05	3.863806e-02
2.433433394026939e-05	3.867036e-02
2.434473511169503e-05	3.871802e-02
2.436553745454633e-05	3.881345e-02
2.438480144668030e-05	3.890196e-02
2.441183490482096e-05	3.902639e-02
2.444086833675713e-05	3.916036e-02
2.449169488866614e-05	3.939567e-02
2.456048341846094e-05	3.971590e-02
2.469806047805053e-05	4.036290e-02
2.497321459722972e-05	4.167718e-02
2.531060556490730e-05	4.332452e-02
2.572948844413240e-05	4.542789e-02
2.621211635603113e-05	4.793596e-02
2.685830087075603e-05	5.140995e-02
2.721685592005095e-05	5.339934e-02
2.753453793640382e-05	5.520973e-02
2.777159225792693e-05	5.658673e-02
2.798613238110556e-05	5.784923e-02
2.798926145116404e-05	5.786779e-02
2.799551959128099e-05	5.790504e-02
2.799732326137409e-05	5.791578e-02
2.799901055430590e-05	5.792583e-02
2.800069358212265e-05	5.793585e-02
2.800405963775614e-05	5.795591e-02
2.800965727295579e-05	5.798926e-02
2.801574596630763e-05	5.802555e-02
2.802604619215439e-05	5.808700e-02
2.804417307817548e-05	5.819522e-02
2.806258742505385e-05	5.830528e-02
2.808346278291418e-05	5.843019e-02
2.809278826821597e-05	5.848605e-02
2.810118782737324e-05	5.853640e-02
2.810855992875451e-05	5.858061e-02
2.811635560232126e-05	5.862739e-02
2.812821041520106e-05	5.869858e-02
2.814777149733280e-05	5.881617e-02
2.817053987414569e-05	5.895323e-02
2.819847784679214e-05	5.912171e-02
2.823295684708712e-05	5.933010e-02
2.828703389769339e-05	5.965804e-02
2.837357342813100e-05	6.018586e-02
2.854665248900621e-05	6.125301e-02
2.889281061075663e-05	6.342053e-02
2.923555891490219e-05	6.561346e-02
2.971117594705502e-05	6.873831e-02
3.021705836235307e-05	7.213736e-02
3.031252726025520e-05	7.279181e-02
3.050346505605946e-05	7.412408e-02
3.058323941782071e-05	7.468050e-02
3.066301377958196e-05	7.523996e-02
3.074278814134320e-05	7.580248e-02
3.082256250310445e-05	7.636806e-02
3.090233686486569e-05	7.693669e-02
3.098211122662694e-05	7.750837e-02
3.106188558838818e-05	7.808311e-02
3.113514121019273e-05	7.861361e-02
3.119681004907326e-05	7.906240e-02
3.132014772683432e-05	7.996500e-02
3.147734913347149e-05	8.112372e-02
3.162116588685496e-05	8.219164e-02
3.170008441143193e-05	8.278140e-02
3.175512982742030e-05	8.319443e-02
3.175589081856143e-05	8.320015e-02
3.175741280084369e-05	8.321160e-02
3.176045676540820e-05	8.323451e-02
3.176373969621149e-05	8.325922e-02
3.176579596296819e-05	8.327470e-02
3.176641415126739e-05	8.327936e-02
3.176678091539551e-05	8.328211e-02
3.176714605748189e-05	8.328486e-02
3.176755634066694e-05	8.328795e-02
3.176827708987300e-05	8.329338e-02
3.176930641576319e-05	8.330113e-02
3.177082834893259e-05	8.331259e-02
3.177321913545380e-05	8.333060e-02
3.177668413989442e-05	8.335670e-02
3.178203690365167e-05	8.339704e-02
3.178915903525074e-05	8.345072e-02
3.179944233502235e-05	8.352828e-02
3.181569719432013e-05	8.365097e-02
3.183279937287280e-05	8.378018e-02
3.186094207112424e-05	8.399302e-02
3.186270352316383e-05	8.400635e-02
3.186622642724302e-05	8.403303e-02
3.186627955951917e-05	8.403343e-02
3.186652751014120e-05	8.403531e-02
3.186659835317607e-05	8.403584e-02
3.186674003924581e-05	8.403692e-02
3.186679533349414e-05	8.403733e-02
3.186680177755452e-05	8.403738e-02
3.186681466567527e-05	8.403748e-02
3.186684044191678e-05	8.403768e-02
3.186688605634440e-05	8.403802e-02
3.186697728519963e-05	8.403871e-02
3.186715974291010e-05	8.404009e-02
3.186752465833104e-05	8.404285e-02
3.186825448917292e-05	8.404838e-02
3.186971415085667e-05	8.405944e-02
3.187179389220617e-05	8.407519e-02
3.187595337490516e-05	8.410671e-02
3.188229414627573e-05	8.415476e-02
3.188954011582192e-05	8.420970e-02
3.190030608373854e-05	8.429138e-02
3.191945655648803e-05	8.443679e-02
3.193964073405172e-05	8.459022e-02
3.196574999313742e-05	8.478896e-02
3.199602922586817e-05	8.501986e-02
3.204444042967603e-05	8.538996e-02
3.211509134313522e-05	8.593235e-02
3.225639317005361e-05	8.702564e-02
3.253899682389037e-05	8.923833e-02
