time	V(n055)
4.043728198860091e-03	5.200130e+00
4.043769509105455e-03	5.220940e+00
4.043795588723170e-03	5.236109e+00
4.043817518130835e-03	5.249761e+00
4.043845056033973e-03	5.267729e+00
4.043884651963897e-03	5.294250e+00
4.043922995356844e-03	5.319985e+00
4.043942614565074e-03	5.332967e+00
4.043961947068006e-03	5.345581e+00
4.043975113475040e-03	5.354100e+00
4.043988693511955e-03	5.362815e+00
4.044007210585843e-03	5.374605e+00
4.044024915945271e-03	5.385776e+00
4.044047411005766e-03	5.399832e+00
4.044065238871422e-03	5.410871e+00
4.044078930747319e-03	5.419278e+00
4.044091287926668e-03	5.426816e+00
4.044098122459372e-03	5.430960e+00
4.044108646349118e-03	5.437309e+00
4.044116490172014e-03	5.442020e+00
4.044125385812170e-03	5.447339e+00
4.044134234409177e-03	5.452606e+00
4.044144521508627e-03	5.458698e+00
4.044157297656309e-03	5.466219e+00
4.044171160182325e-03	5.474325e+00
4.044187936197069e-03	5.484056e+00
4.044208202152552e-03	5.495702e+00
4.044231849105961e-03	5.509134e+00
4.044263486558661e-03	5.526837e+00
4.044307353609361e-03	5.550889e+00
4.044370523520621e-03	5.584480e+00
4.044477605372049e-03	5.638634e+00
4.044670928342139e-03	5.729403e+00
4.044911235920212e-03	5.829162e+00
4.045391851076358e-03	5.997818e+00
4.045831939490888e-03	6.122799e+00
4.046331939490888e-03	6.231898e+00
4.046831939490889e-03	6.313806e+00
4.047331939490889e-03	6.374804e+00
4.047567987435205e-03	6.396676e+00
4.047736996086820e-03	6.408948e+00
4.047905558793752e-03	6.419174e+00
4.048042825106457e-03	6.426446e+00
4.048048034391932e-03	6.426696e+00
4.048058452962869e-03	6.427168e+00
4.048079290104742e-03	6.428095e+00
4.048100978201657e-03	6.429035e+00
4.048129608320294e-03	6.430229e+00
4.048168059660323e-03	6.431759e+00
4.048209964857011e-03	6.433320e+00
4.048282633588085e-03	6.435780e+00
4.048371887369270e-03	6.438438e+00
4.048465561500098e-03	6.440765e+00
4.048581069363816e-03	6.443076e+00
4.048656304100201e-03	6.444255e+00
4.048714885156124e-03	6.444963e+00
4.048756255087577e-03	6.445362e+00
4.048784516631834e-03	6.445581e+00
4.048814399589568e-03	6.445773e+00
4.048829090516085e-03	6.445853e+00
4.048843067751731e-03	6.445915e+00
4.048865128247980e-03	6.445992e+00
4.048903391894537e-03	6.446076e+00
4.048938338440181e-03	6.446108e+00
4.048959491197171e-03	6.446100e+00
4.048980128558380e-03	6.446073e+00
4.048989565273636e-03	6.446054e+00
4.049003625144196e-03	6.446016e+00
4.049013631733864e-03	6.445985e+00
4.049025371875542e-03	6.445941e+00
4.049039495223755e-03	6.445882e+00
4.049054039241495e-03	6.445811e+00
4.049074813551698e-03	6.445693e+00
4.049096791091916e-03	6.445545e+00
4.049140746172353e-03	6.445189e+00
4.049183233623022e-03	6.444768e+00
4.049251060559131e-03	6.443895e+00
4.049386714431349e-03	6.441673e+00
4.049493617032843e-03	6.439497e+00
4.049593622410558e-03	6.437060e+00
4.049676675213623e-03	6.434789e+00
4.049711861496413e-03	6.433747e+00
4.049746225955622e-03	6.432672e+00
4.049782310926620e-03	6.431499e+00
4.049818615294035e-03	6.430263e+00
4.049891224028865e-03	6.427655e+00
4.049971311407205e-03	6.424613e+00
4.050031286484096e-03	6.422206e+00
4.050082162322513e-03	6.420068e+00
4.050131805425905e-03	6.417893e+00
4.050195493462055e-03	6.414992e+00
4.050261044144354e-03	6.411882e+00
4.050331762657289e-03	6.408370e+00
4.050432361967268e-03	6.403142e+00
4.050515155221618e-03	6.398658e+00
4.050571780947684e-03	6.395480e+00
4.050615425408424e-03	6.392963e+00
4.050657363669746e-03	6.390498e+00
4.050685041163293e-03	6.388846e+00
4.050702774099829e-03	6.387777e+00
4.050715811018721e-03	6.386984e+00
