time	V(n053)
3.282466413087243e-03	5.018441e+00
3.282525060960412e-03	5.018052e+00
3.282588992712998e-03	5.017625e+00
3.282716856218157e-03	5.016769e+00
3.282940933546807e-03	5.015261e+00
3.283134613791039e-03	5.013949e+00
3.283282817127156e-03	5.012939e+00
3.283459801958211e-03	5.011727e+00
3.283575943053674e-03	5.010927e+00
3.283685273136952e-03	5.010171e+00
3.283903933303509e-03	5.008648e+00
3.284341253636622e-03	5.005572e+00
3.284841253636622e-03	5.002028e+00
3.285217379560348e-03	4.999558e+00
3.285565192562151e-03	4.997709e+00
3.285600347809628e-03	4.997603e+00
3.285670658304582e-03	4.997576e+00
3.285811279294490e-03	4.997958e+00
3.286025595987702e-03	4.999527e+00
3.286220968310341e-03	5.002079e+00
3.286495260769240e-03	5.007045e+00
3.286784528566761e-03	5.012945e+00
3.287164211319651e-03	5.020549e+00
3.287597218831192e-03	5.028317e+00
3.288097218831193e-03	5.036189e+00
3.288354274793737e-03	5.039789e+00
3.288509950563540e-03	5.041781e+00
3.288613608097776e-03	5.043038e+00
3.288706855430243e-03	5.044125e+00
3.288807242285099e-03	5.045246e+00
3.289008015994827e-03	5.047368e+00
3.289236476953242e-03	5.049590e+00
3.289657142460656e-03	5.053212e+00
3.290157142460656e-03	5.056899e+00
3.290657142460657e-03	5.059933e+00
3.291157142460657e-03	5.062361e+00
3.291657142460658e-03	5.064252e+00
3.292157142460658e-03	5.065661e+00
3.292657142460659e-03	5.066639e+00
3.293157142460659e-03	5.067227e+00
3.293657142460660e-03	5.067477e+00
3.294070748435476e-03	5.067433e+00
3.294527555513294e-03	5.067173e+00
3.294698715576111e-03	5.067017e+00
3.294864991230259e-03	5.066821e+00
3.295069668300288e-03	5.066537e+00
3.295355084685328e-03	5.066067e+00
3.295763950285080e-03	5.065292e+00
3.295929289666752e-03	5.064941e+00
3.296093903676023e-03	5.064560e+00
3.296232357993117e-03	5.064222e+00
3.296369913017905e-03	5.063870e+00
3.296494277756593e-03	5.063539e+00
3.296635281665170e-03	5.063146e+00
3.296842657779547e-03	5.062541e+00
3.297084181310334e-03	5.061799e+00
